plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,judgment_entry_date
JCG3263,NY,PAS,4938006728,02/23/2025,12:04P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
16BRHT,FL,PAS,2011883519,08/31/2023,12:03P,NO PARKING-STREET CLEANING,65,60,20.08,0,145.08,0,052,Bronx,DEPARTMENT OF SANITATION,HEARING HELD-GUILTY,02/22/2024
BL35615,CT,PAS,4939777686,03/11/2025,11:26A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KXT7521,NY,PAS,4936312915,02/07/2025,11:49A,PHTO SCHOOL ZN SPEED VIOLATION,50,25,1.92,0.06,76.86,0,000,ST,DEPARTMENT OF TRANSPORTATION,,05/01/2025
M56EPN,NJ,PAS,4941176364,03/22/2025,04:51P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
LLL8117,NY,PAS,4939777789,03/11/2025,11:27A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,
KPH7790,NY,PAS,9049021888,05/04/2023,11:19A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,090,K,TRAFFIC,APPEAL AFFIRMED,
KNS8200,NY,PAS,4939777819,03/11/2025,11:27A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
GZX5935,NY,PAS,4939200292,03/06/2025,12:50P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JKV2013,NY,PAS,2023525664,04/11/2025,12:46P,NO PARKING-STREET CLEANING,65,0,0,0,65,0,060,Kings,DEPARTMENT OF SANITATION,,
KYA6498,NY,PAS,2023525688,04/11/2025,12:50P,NO PARKING-STREET CLEANING,65,0,0,0,65,0,060,Kings,DEPARTMENT OF SANITATION,,
KYP6206,NY,PAS,2023543460,04/11/2025,12:11P,NO PARKING-STREET CLEANING,65,0,0,0,65,0,070,Kings,DEPARTMENT OF SANITATION,,
A55KGT,NJ,PAS,4939200450,03/06/2025,12:53P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
KTN7479,NY,PAS,9188792134,03/08/2025,08:17A,FAIL TO DSPLY MUNI METER RECPT,65,30,0,0,95,0,001,NY,TRAFFIC,,
32062NB,NY,COM,9188791968,03/07/2025,11:55A,NO STANDING-BUS STOP,115,0,0,0,115,0,001,NY,TRAFFIC,HEARING HELD-GUILTY,
9HWS195,CA,PAS,4966010810,09/24/2025,02:48P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
S1448280,GA,PAS,9043101011,03/27/2023,,,,,,,,,,,,,
603509T,NJ,PAS,9043101072,03/27/2023,,,,,,,,,,,,,
LDX2527,NY,PAS,9194106289,03/24/2025,11:40A,NO PARKING-STREET CLEANING,65,10,0,10,65,0,023,NY,TRAFFIC,,
LLU8254,NY,PAS,4941176728,03/22/2025,05:15P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
BEASTOO,NY,SRF,5701178675,11/13/2024,01:48P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LNA9389,NY,PAS,5701178730,11/13/2024,01:54P,NO STANDING-OFF-STREET LOT,100,0,0,0,100,0,000,,TRANSIT AUTHORITY,,
DSF8266,NY,PAS,5701178821,11/13/2024,02:00P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
LAV6904,NY,PAS,5701178742,11/13/2024,01:55P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LRR9338,NY,PAS,4939200474,03/06/2025,12:53P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
T765682C,NY,OMT,5701178833,11/13/2024,02:01P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
LLW6227,NY,PAS,4939778058,03/11/2025,11:31A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
MTB1759,PA,PAS,4939200607,03/06/2025,12:55P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LHZ3404,NY,PAS,2023545365,04/15/2025,08:11A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,047,Bronx,DEPARTMENT OF SANITATION,,
KDJ5758,NY,PAS,2023553040,04/10/2025,12:08P,NO PARKING-STREET CLEANING,65,0,0,0,65,0,020,NY,DEPARTMENT OF SANITATION,,
GXR5993,NY,PAS,2023553131,04/11/2025,09:24A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,020,NY,DEPARTMENT OF SANITATION,,
KWG2144,NY,PAS,4939200449,03/06/2025,12:53P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
GYT8207,NY,PAS,2023553246,04/11/2025,12:20P,NO PARKING-STREET CLEANING,65,0,0,0,65,0,020,NY,DEPARTMENT OF SANITATION,,
HGZ4303,NY,PAS,4939778230,03/11/2025,11:33A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
HTZ3628,NY,PAS,4939200840,03/06/2025,12:57P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
JPR2277,NY,PAS,4966010846,09/24/2025,02:48P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
L88SSW,NJ,PAS,4965841438,09/23/2025,04:43P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
T104441C,NY,OMT,4937746996,02/20/2025,03:34P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,1.73,0.13,76.6,0,000,BK,DEPARTMENT OF TRANSPORTATION,,05/22/2025
LDR2329,NY,PAS,4941176868,03/22/2025,05:27P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
JPF4075,NY,PAS,8571788881,11/14/2024,04:53P,DOUBLE PARKING,115,0,0,0,115,0,068,K,TRAFFIC,,
GXT2665,NY,PAS,8571788820,11/14/2024,03:02P,FIRE HYDRANT,115,0,0,0,115,0,067,K,TRAFFIC,,
HZD7205,NY,PAS,8571788730,11/13/2024,06:16P,FAIL TO DSPLY MUNI METER RECPT,35,0,0,35,0,0,067,K,TRAFFIC,HEARING HELD-NOT GUILTY,
JMANN69,NY,SRF,5701179229,11/13/2024,02:28P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LEE7045,NY,PAS,5701179280,11/13/2024,02:32P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,BK,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
OL4404K,NJ,PAS,5701179175,11/13/2024,02:22P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,BK,TRANSIT AUTHORITY,,
35910MM,NY,COM,9194106873,03/26/2025,08:26A,NO STANDING-BUS STOP,115,0,0,0,115,0,024,NY,TRAFFIC,,
KNX9674,NY,PAS,4782896633,06/09/2022,02:42P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,17.21,0,92.21,0,000,BK,DEPARTMENT OF TRANSPORTATION,,09/08/2022
HUH4140,NY,PAS,4782986816,06/15/2022,11:21A,PHTO SCHOOL ZN SPEED VIOLATION,50,25,17.09,0.02,92.07,0,000,BK,DEPARTMENT OF TRANSPORTATION,,09/08/2022
HUH4140,NY,PAS,4783944647,06/22/2022,12:41P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,16.96,0.02,91.94,0,000,BK,DEPARTMENT OF TRANSPORTATION,,09/15/2022
LTF2796,NY,PAS,9194107117,03/27/2025,08:17A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,024,NY,TRAFFIC,,
AX9234,NY,PSD,4939200875,03/06/2025,12:58P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
JBR9166,NY,PAS,4939200930,03/06/2025,12:58P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,
JDR6405,NY,PAS,4939200929,03/06/2025,12:58P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LPG1270,NY,PAS,4939200838,03/06/2025,12:57P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
LCD3162,NY,PAS,4939201156,03/06/2025,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KNH5102,NY,PAS,8571788807,11/14/2024,02:50P,NO STOPPING-DAY/TIME LIMITS,115,0,0,0,115,0,067,K,TRAFFIC,,
LFP3274,NY,OMS,8571789241,11/16/2024,12:53P,FAIL TO DSPLY MUNI METER RECPT,35,0,0,0,35,0,067,K,TRAFFIC,,
LND1386,NY,PAS,8571789009,11/15/2024,08:06P,FAIL TO DSPLY MUNI METER RECPT,35,0,0,0,35,0,072,K,TRAFFIC,,
414286,NY,PAS,5701179862,11/13/2024,03:07P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
32202LV,NY,OML,5701179655,11/13/2024,02:55P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
53579NC,NY,COM,5701179527,11/13/2024,02:46P,NO STANDING-OFF-STREET LOT,250,0,0,0,250,0,000,MN,TRANSIT AUTHORITY,,
T119555C,NY,OMT,9196194765,05/06/2025,01:17P,FAIL TO DSPLY MUNI METER RECPT,65,0,0,0,65,0,019,NY,TRAFFIC,,
2QNC18,MI,PAS,4939201260,03/06/2025,01:01P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
HYH9832,NY,PAS,4965448868,09/19/2025,06:11P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LTY8693,NY,PAS,4941176960,03/22/2025,05:28P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
L90SBC,NJ,PAS,4939201168,03/06/2025,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
87AGJY,FL,PAS,4784069288,06/20/2022,09:49A,PHTO SCHOOL ZN SPEED VIOLATION,50,25,13.89,0.07,88.82,0,000,QN,DEPARTMENT OF TRANSPORTATION,,09/15/2022
KVN2026,NY,PAS,4784398569,06/24/2022,07:48P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,16.81,0,91.81,0,000,QN,DEPARTMENT OF TRANSPORTATION,,09/15/2022
HAA3408,NY,PAS,4939778678,03/11/2025,11:39A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
GRB8691,NY,PAS,4939201363,03/06/2025,01:01P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KEM4402,NY,PAS,4939201247,03/06/2025,01:01P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KEM4402,NY,PAS,4939201387,03/06/2025,01:01P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
FJP9965,NY,PAS,4939201673,03/06/2025,01:04P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KEK9815,NY,PAS,4939201510,03/06/2025,01:02P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
K126591,TX,PAS,5701180207,11/13/2024,03:27P,NO STANDING-OFF-STREET LOT,100,0,0,0,100,0,000,QN,TRANSIT AUTHORITY,,
GWT8040,NY,PAS,5701180190,11/13/2024,03:27P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,ST,TRANSIT AUTHORITY,,
LJE1289,NY,PAS,5701179874,11/13/2024,03:07P,NO STANDING-OFF-STREET LOT,150,0,0,0,150,0,000,,TRANSIT AUTHORITY,,
LKJ5254,NY,PAS,9196194868,05/06/2025,02:28P,FAIL TO DSPLY MUNI METER RECPT,65,0,0,0,65,0,019,NY,TRAFFIC,,
KMU7414,NY,PAS,2023553350,04/11/2025,12:46P,NO PARKING-STREET CLEANING,65,0,0,0,65,0,024,NY,DEPARTMENT OF SANITATION,,
CXD6467,NY,PAS,2023553532,04/15/2025,11:58A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,020,NY,DEPARTMENT OF SANITATION,,
LLV8738,NY,PAS,2023559870,04/15/2025,10:21A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,062,Kings,DEPARTMENT OF SANITATION,,
HPD4107,NY,PAS,4939201557,03/06/2025,01:03P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LSH7089,NY,PAS,4939201569,03/06/2025,01:03P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KFV7129,NY,PAS,4939201697,03/06/2025,01:04P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
S1596498,GA,PAS,2011883817,09/21/2023,,,,,,,,,,,,,
LVP5827,NY,OMS,5707328180,11/04/2025,04:15P,MTA CAMERA VIOLATION - DOUBLE PARKING,50,0,0,0,50,0,000,BK,TRANSIT AUTHORITY,,
F38WGC,NJ,PAS,5707328191,11/04/2025,04:15P,MTA CAMERA VIOLATION - DOUBLE PARKING,50,0,0,0,50,0,000,MN,TRANSIT AUTHORITY,,
P42VZG,NJ,PAS,5707328269,11/04/2025,04:17P,MTA CAMERA VIOLATION - DOUBLE PARKING,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
T140801C,NY,OMT,8571789344,11/18/2024,10:07A,FIRE HYDRANT,115,0,0,0,115,0,061,K,TRAFFIC,,
JLT5038,NY,PAS,5701179916,11/13/2024,03:10P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
J20RHW,NJ,PAS,5701180049,11/13/2024,03:17P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
EJLD05,CO,PAS,8571789769,11/19/2024,06:30P,NO STANDING-BUS STOP,115,0,0,0,115,0,072,K,TRAFFIC,,
KTT6028,NY,PAS,5701180517,11/13/2024,03:44P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
JLD1360,NY,PAS,5701180384,11/13/2024,03:37P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,ST,TRANSIT AUTHORITY,,
HVU3328,NY,PAS,4965841712,09/23/2025,04:49P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,25,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KKF1193,NY,PAS,4966011000,09/24/2025,02:51P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KLV6202,NY,PAS,9196194947,05/06/2025,04:38P,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,65,0,019,NY,TRAFFIC,,
CCS8686,NY,PAS,4939779439,03/11/2025,11:55A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
K80URH,NJ,PAS,4941177411,03/22/2025,05:57P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
C230778,CT,COM,2023569199,04/15/2025,01:15A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,094,Kings,DEPARTMENT OF SANITATION,,
GUU8871,NY,PAS,2023590334,04/15/2025,11:41A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,068,Kings,DEPARTMENT OF SANITATION,,
KRA1693,NY,PAS,4939202033,03/06/2025,01:06P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
HLF3673,NY,PAS,4965841839,09/23/2025,04:53P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
JNV3996,NY,PAS,8571433835,07/21/2022,03:44P,FIRE HYDRANT,115,0,0,0,115,0,072,K,TRAFFIC,HEARING HELD-GUILTY,
K113947,TX,PAS,5701180694,11/13/2024,03:57P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
KPT3507,NY,PAS,5701180554,11/13/2024,03:46P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
C71UXT,NJ,PAS,5701180700,11/13/2024,03:57P,NO STANDING-OFF-STREET LOT,100,0,0,0,100,0,000,,TRANSIT AUTHORITY,,
LHB6442,NY,PAS,5701180657,11/13/2024,03:54P,NO STANDING-OFF-STREET LOT,100,0,0,0,100,0,000,,TRANSIT AUTHORITY,,
LLX1040,NY,PAS,5701180724,11/13/2024,03:58P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
G78UHP,NJ,PAS,5701180591,11/13/2024,03:49P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LBF7984,NY,PAS,4939202318,03/06/2025,01:09P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
MKD9682,PA,PAS,4965449423,09/19/2025,06:31P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LHZ4623,NY,PAS,9196196105,04/10/2025,01:39P,FAIL TO DSPLY MUNI METER RECPT,35,0,0,0,35,0,023,NY,TRAFFIC,HEARING HELD-GUILTY,
HMP6484,NY,PAS,4965449435,09/19/2025,06:31P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
J76ADA,NJ,PAS,4941177745,03/22/2025,07:10P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,
USAYYDS,NY,SRF,4941177782,03/22/2025,07:19P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
767MML,NY,ORG,4939779816,03/11/2025,12:02P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KLW3640,NY,PAS,2023596440,04/15/2025,09:13A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,109,Qns,DEPARTMENT OF SANITATION,,
45125MD,NY,COM,2023599763,04/15/2025,09:11A,NO PARKING-STREET CLEANING,65,0,0,25,40,0,066,Kings,DEPARTMENT OF SANITATION,HEARING HELD-GUILTY REDUCTION,
JDR8052,NY,PAS,4941177915,03/22/2025,07:44P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
S1615458,GA,PAS,2011883830,09/21/2023,,,,,,,,,,,,,
TLF3256,VA,PAS,1498526081,04/21/2025,01:53P,NO STANDING-EXC. TRUCK LOADING,95,0,0,0,95,0,078,,POLICE DEPARTMENT,,
73234NE,NY,COM,9188792857,03/17/2025,12:58P,NO PARKING-DAY/TIME LIMITS,65,10,0,75,0,0,009,NY,TRAFFIC,HEARING HELD-NOT GUILTY,
LBV3077,NC,PAS,5701180918,11/13/2024,04:14P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
KHM8580,NY,PAS,5701181017,11/13/2024,04:19P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
HAC7475,NY,PAS,1498525891,03/24/2025,08:20A,NO STANDING-EXC. AUTH. VEHICLE,95,10,0,0,105,0,078,K,POLICE DEPARTMENT,,
LKN5983,NY,PAS,4965842248,09/23/2025,05:06P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JKV1997,NY,PAS,4936317100,02/07/2025,03:14P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,1.88,0.02,76.86,0,000,BK,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,05/01/2025
AY41862,CT,PAS,4941178180,03/22/2025,09:02P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
3TGM96,MA,PAS,4941177952,03/22/2025,07:48P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
2962553,IN,PAS,9049099919,05/15/2023,08:58A,PLTFRM LFTS LWRD POS COMM VEH,65,0,0,65,0,0,006,NY,TRAFFIC,HEARING HELD-NOT GUILTY,
LAG6939,NY,PAS,4939780326,03/11/2025,12:11P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
HRE6183,NY,PAS,4939780144,03/11/2025,12:07P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
MVJ4853,PA,PAS,2023606408,04/10/2025,08:11A,NO STANDING-BUS STOP,115,0,0,0,115,0,061,Kings,DEPARTMENT OF SANITATION,,
9337HU,SC,PAS,4938009833,02/23/2025,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LPJ7637,NY,PAS,4938009894,02/23/2025,01:02P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BK,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,
TXA5825,VA,PAS,1490127215,11/17/2023,08:17A,CROSSWALK,115,10,0,0,125,0,071,,POLICE DEPARTMENT,,
LCG9470,NY,PAS,1498526251,02/22/2025,09:09P,FIRE HYDRANT,115,30,0,0,145,0,078,K,POLICE DEPARTMENT,,
XMVV80,NJ,PAS,9188793229,03/19/2025,10:49A,EXPIRED MUNI MTR-COMM MTR ZN,65,0,0,0,65,0,001,NY,TRAFFIC,HEARING HELD-GUILTY,
LVT7693,NY,PAS,5707328350,11/04/2025,04:21P,MTA CAMERA VIOLATION - DOUBLE PARKING,150,0,0,0,150,0,000,,TRANSIT AUTHORITY,,
KHA2730,NY,PAS,2023608077,04/15/2025,08:15A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,078,Kings,DEPARTMENT OF SANITATION,,
Y93UAJ,NJ,PAS,2023620946,04/11/2025,11:30A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,026,NY,DEPARTMENT OF SANITATION,,
LSA8015,NY,PAS,4938010732,02/23/2025,12:38P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
W70PBS,NJ,PAS,9196196154,04/10/2025,02:08P,FAIL TO DSPLY MUNI METER RECPT,35,0,0,0,35,0,028,NY,TRAFFIC,,
GTX4977,NY,PAS,4965449575,09/19/2025,06:40P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
T769283C,NY,OMT,5701181080,11/13/2024,04:22P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
KTV8648,NY,PAS,5701181285,11/13/2024,04:36P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
JKX4174,NY,PAS,5701181649,11/13/2024,05:03P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
LFM0676,PA,PAS,5701181595,11/13/2024,04:59P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
B31UMG,NJ,PAS,4941178294,03/22/2025,09:42P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
G70VXF,NJ,PAS,4965449642,09/19/2025,06:43P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
GDU6432,NY,PAS,4965449721,09/19/2025,06:46P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
TEXCA,NY,SRF,5707328427,11/04/2025,04:24P,MTA CAMERA VIOLATION - DOUBLE PARKING,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
KSB9735,NY,PAS,9196196919,04/12/2025,08:16A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,028,NY,TRAFFIC,,
MTE2175,PA,PAS,4941178830,03/22/2025,11:57P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JAD4329,NY,PAS,4965449903,09/19/2025,06:51P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
4KYX73,MA,PAS,4939780995,03/11/2025,12:22P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LPX3555,NY,PAS,5701181560,11/13/2024,04:58P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,BK,TRANSIT AUTHORITY,,
LED8364,NY,PAS,5701181716,11/13/2024,05:12P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,ST,TRANSIT AUTHORITY,,
CF8348,FL,PAS,5701182034,11/13/2024,05:51P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
